Date,NewCustomers,ProductsSold,PPC-Incremental,TotalCustomers,TotalProducts,PPC-Total,NewSAAccounts,NewCAAccounts,NewCreditCards,NewDmatA/c,AverageSABalance,AverageCABalance,NewLoans,Repayments,Total Loans,Fresh SMA1,Fresh SMA2,Fresh NPA,Recovery
8/17/2018, 36.0 , 38.0 , 1.1 ," 96,766.0 "," 123,906.0 ",1.280470413,18,7,2,4," 13,110.0 ",41472,450000,291000,1675943000,40500,17460,8730,785.7
8/20/2018, 18.0 , 21.0 , 1.2 ," 96,784.0 "," 123,927.0 ",1.280449248,10,3,1,1," 13,110.0 ",42768,540000,291000,1676192000,48600,23280,8730,1047.6
8/21/2018, 12.0 , 12.0 , 1.0 ," 96,796.0 "," 123,939.0 ",1.28041448,4,2,1,0," 13,662.0 ",41904,515000,330000,1676377000,51500,26400,16500,1980
8/22/2018, 38.0 , 39.0 , 1.0 ," 96,834.0 "," 123,978.0 ",1.280314765,17,7,2,4," 13,248.0 ",42336,455000,330000,1676502000,40950,23100,13200,1584
8/23/2018, 21.0 , 22.0 , 1.0 ," 96,855.0 "," 124,000.0 ",1.280264313,11,3,0,1," 13,662.0 ",41472,495000,315000,1676682000,54450,15750,12600,1260
8/24/2018, 5.0 , 9.0 , 1.8 ," 96,860.0 "," 124,009.0 ",1.280291142,4,2,0,1," 13,800.0 ",41040,465000,303000,1676844000,55800,24240,15150,1666.5
8/27/2018, 13.0 , 17.0 , 1.3 ," 96,873.0 "," 124,026.0 ",1.280294819,5,3,1,1," 13,800.0 ",42336,525000,309000,1677060000,52500,18540,9270,741.6
8/28/2018, -   , 4.0 , NULL ," 96,873.0 "," 124,030.0 ",1.28033611,1,1,0,0," 13,248.0 ",42768,450000,285000,1677225000,49500,14250,11400,1368
8/29/2018, 24.0 , 26.0 , 1.1 ," 96,897.0 "," 124,056.0 ",1.280287315,12,4,3,2," 13,662.0 ",43200,465000,324000,1677366000,37200,25920,12960,1555.2
8/30/2018, 49.0 , 53.0 , 1.1 ," 96,946.0 "," 124,109.0 ",1.280186908,17,8,5,5," 13,386.0 ",41472,550000,279000,1677637000,44000,19530,8370,837
8/31/2018, 8.0 , 9.0 , 1.1 ," 96,954.0 "," 124,118.0 ",1.280174103,3,1,1,0," 13,248.0 ",41904,480000,306000,1677811000,52800,18360,12240,1101.6
9/3/2018, 39.0 , 41.0 , 1.1 ," 96,993.0 "," 124,159.0 ",1.280082068,18,5,4,3," 13,662.0 ",42768,465000,270000,1678006000,37200,13500,8100,648
9/4/2018, 43.0 , 45.0 , 1.0 ," 97,036.0 "," 124,204.0 ",1.279978565,16,5,3,1," 13,662.0 ",41040,545000,294000,1678257000,54500,14700,11760,1411.2
9/5/2018, 18.0 , 21.0 , 1.2 ," 97,054.0 "," 124,225.0 ",1.279957549,7,3,2,0," 13,524.0 ",42336,485000,327000,1678415000,43650,16350,9810,981
9/6/2018, 46.0 , 51.0 , 1.1 ," 97,100.0 "," 124,276.0 ",1.279876416,15,10,5,1," 13,110.0 ",41904,530000,273000,1678672000,42400,16380,10920,1310.4
9/7/2018, 1.0 , 4.0 , 4.0 ," 97,101.0 "," 124,280.0 ",1.279904429,2,0,0,0," 13,386.0 ",42336,545000,315000,1678902000,65400,22050,9450,1134
9/10/2018, 2.0 , 6.0 , 3.0 ," 97,103.0 "," 124,286.0 ",1.279939858,2,1,0,0," 13,386.0 ",42336,545000,327000,1679120000,65400,16350,16350,1471.5
9/11/2018, 1.0 , 5.0 , 5.0 ," 97,104.0 "," 124,291.0 ",1.279978168,2,1,0,0," 13,248.0 ",42768,505000,300000,1679325000,55550,18000,15000,1800
9/12/2018, 45.0 , 45.0 , 1.0 ," 97,149.0 "," 124,336.0 ",1.27984848,21,5,3,3," 13,110.0 ",41040,475000,315000,1679485000,47500,18900,9450,850.5
9/13/2018, 7.0 , 11.0 , 1.6 ," 97,156.0 "," 124,347.0 ",1.279869488,5,2,1,1," 13,386.0 ",43200,465000,279000,1679671000,51150,13950,8370,837
9/14/2018, 19.0 , 21.0 , 1.1 ," 97,175.0 "," 124,368.0 ",1.279835349,7,4,2,2," 13,662.0 ",42768,525000,318000,1679878000,57750,25440,9540,954
9/17/2018, 48.0 , 50.0 , 1.0 ," 97,223.0 "," 124,418.0 ",1.279717762,22,10,5,4," 13,386.0 ",42336,480000,276000,1680082000,48000,22080,11040,1214.4
9/18/2018, 23.0 , 25.0 , 1.1 ," 97,246.0 "," 124,443.0 ",1.279672172,10,4,2,1," 13,524.0 ",43200,535000,303000,1680314000,48150,21210,12120,1090.8
9/19/2018, 6.0 , 11.0 , 1.8 ," 97,252.0 "," 124,454.0 ",1.27970633,5,2,1,1," 13,386.0 ",42768,520000,321000,1680513000,46800,22470,12840,1284
9/20/2018, 4.0 , 8.0 , 2.0 ," 97,256.0 "," 124,462.0 ",1.279735955,4,1,0,1," 13,800.0 ",41472,475000,330000,1680658000,42750,26400,9900,891
9/21/2018, 33.0 , 34.0 , 1.0 ," 97,289.0 "," 124,496.0 ",1.279651348,15,5,3,2," 13,110.0 ",41904,485000,273000,1680870000,43650,16380,8190,982.8
9/24/2018, 44.0 , 46.0 , 1.0 ," 97,333.0 "," 124,542.0 ",1.279545478,20,6,4,1," 13,386.0 ",41472,530000,276000,1681124000,53000,13800,11040,1324.8
9/25/2018, 50.0 , 51.0 , 1.0 ," 97,383.0 "," 124,593.0 ",1.279412218,18,7,1,4," 13,386.0 ",41472,450000,285000,1681289000,40500,22800,14250,1425
9/26/2018, 3.0 , 7.0 , 2.3 ," 97,386.0 "," 124,600.0 ",1.279444684,3,1,0,0," 13,248.0 ",42336,490000,330000,1681449000,44100,23100,9900,891
9/27/2018, 10.0 , 12.0 , 1.2 ," 97,396.0 "," 124,612.0 ",1.279436527,4,2,1,1," 13,662.0 ",43200,495000,273000,1681671000,44550,13650,10920,1310.4
9/28/2018, 21.0 , 26.0 , 1.2 ," 97,417.0 "," 124,638.0 ",1.279427615,9,5,1,2," 13,524.0 ",42336,470000,276000,1681865000,42300,16560,8280,993.6
10/1/2018, 14.0 , 15.0 , 1.1 ," 97,431.0 "," 124,653.0 ",1.279397728,6,3,1,1," 13,386.0 ",43200,510000,306000,1682069000,51000,24480,12240,1346.4
10/2/2018, 35.0 , 39.0 , 1.1 ," 97,466.0 "," 124,692.0 ",1.279338436,18,8,3,2," 13,662.0 ",41472,475000,309000,1682235000,57000,21630,9270,834.3
10/3/2018, 19.0 , 22.0 , 1.2 ," 97,485.0 "," 124,714.0 ",1.279314766,7,2,1,2," 13,800.0 ",41040,465000,327000,1682373000,51150,19620,9810,1079.1
10/4/2018, 13.0 , 17.0 , 1.3 ," 97,498.0 "," 124,731.0 ",1.27931855,6,2,2,1," 13,662.0 ",41040,500000,306000,1682567000,40000,18360,9180,826.2
10/5/2018, 11.0 , 14.0 , 1.3 ," 97,509.0 "," 124,745.0 ",1.279317807,6,2,1,1," 13,386.0 ",41904,465000,303000,1682729000,37200,21210,12120,969.6
10/8/2018, 27.0 , 27.0 , 1.0 ," 97,536.0 "," 124,772.0 ",1.279240486,11,5,1,2," 13,662.0 ",42768,510000,276000,1682963000,61200,19320,11040,1104
10/9/2018, 16.0 , 18.0 , 1.1 ," 97,552.0 "," 124,790.0 ",1.279215188,8,4,1,0," 13,110.0 ",43200,450000,273000,1683140000,49500,19110,13650,1501.5
10/10/2018, 38.0 , 42.0 , 1.1 ," 97,590.0 "," 124,832.0 ",1.279147454,15,8,2,3," 13,524.0 ",43200,490000,285000,1683345000,39200,14250,11400,912
10/11/2018, 33.0 , 34.0 , 1.0 ," 97,623.0 "," 124,866.0 ",1.279063335,13,5,1,1," 13,248.0 ",41040,455000,306000,1683494000,36400,15300,15300,1530
10/12/2018, 9.0 , 11.0 , 1.2 ," 97,632.0 "," 124,877.0 ",1.279058096,4,2,1,1," 13,524.0 ",42336,510000,270000,1683734000,45900,16200,8100,891
10/15/2018, 16.0 , 20.0 , 1.3 ," 97,648.0 "," 124,897.0 ",1.279053334,9,3,1,2," 13,248.0 ",41472,545000,318000,1683961000,54500,15900,15900,1590
10/16/2018, 7.0 , 8.0 , 1.1 ," 97,655.0 "," 124,905.0 ",1.279043572,3,1,0,1," 13,386.0 ",41904,550000,297000,1684214000,55000,17820,11880,1425.6
10/17/2018, 8.0 , 10.0 , 1.3 ," 97,663.0 "," 124,915.0 ",1.279041193,4,1,1,0," 13,248.0 ",42336,490000,297000,1684407000,58800,17820,11880,1306.8
10/18/2018, -   , 5.0 , NULL ," 97,663.0 "," 124,920.0 ",1.279092389,2,1,0,0," 13,800.0 ",41472,450000,327000,1684530000,45000,22890,13080,1438.8
10/19/2018, 41.0 , 42.0 , 1.0 ," 97,704.0 "," 124,962.0 ",1.278985507,18,8,3,3," 13,800.0 ",43200,450000,297000,1684683000,49500,23760,11880,1425.6
10/22/2018, 36.0 , 41.0 , 1.1 ," 97,740.0 "," 125,003.0 ",1.278933906,13,5,2,4," 13,800.0 ",43200,510000,291000,1684902000,61200,14550,8730,960.3
10/23/2018, 10.0 , 14.0 , 1.4 ," 97,750.0 "," 125,017.0 ",1.278946292,4,2,1,0," 13,524.0 ",41040,475000,312000,1685065000,38000,18720,9360,1123.2
10/24/2018, 12.0 , 14.0 , 1.2 ," 97,762.0 "," 125,031.0 ",1.27893251,7,2,1,1," 13,524.0 ",41904,525000,306000,1685284000,47250,24480,15300,1377
10/25/2018, 19.0 , 21.0 , 1.1 ," 97,781.0 "," 125,052.0 ",1.278898764,9,4,2,1," 13,662.0 ",41904,450000,279000,1685455000,45000,22320,11160,892.8
10/26/2018, 22.0 , 26.0 , 1.2 ," 97,803.0 "," 125,078.0 ",1.278876926,10,3,2,2," 13,800.0 ",42768,525000,294000,1685686000,57750,23520,11760,1058.4
10/29/2018, 1.0 , 2.0 , 2.0 ," 97,804.0 "," 125,080.0 ",1.278884299,1,0,0,0," 13,248.0 ",41040,550000,297000,1685939000,66000,14850,8910,712.8
10/30/2018, 48.0 , 48.0 , 1.0 ," 97,852.0 "," 125,128.0 ",1.278747496,15,6,5,3," 13,110.0 ",42768,525000,282000,1686182000,52500,16920,14100,1692
10/31/2018, 47.0 , 51.0 , 1.1 ," 97,899.0 "," 125,179.0 ",1.278654532,21,10,5,4," 13,386.0 ",42336,525000,294000,1686413000,47250,17640,14700,1176
11/1/2018, 17.0 , 21.0 , 1.2 ," 97,916.0 "," 125,200.0 ",1.278647004,7,4,1,2," 13,524.0 ",41472,470000,282000,1686601000,42300,22560,14100,1692
11/2/2018, 34.0 , 39.0 , 1.1 ," 97,950.0 "," 125,239.0 ",1.278601327,17,8,2,3," 13,248.0 ",41472,520000,291000,1686830000,46800,14550,8730,873
11/5/2018, 21.0 , 21.0 , 1.0 ," 97,971.0 "," 125,260.0 ",1.278541609,8,3,1,1," 13,800.0 ",42768,540000,303000,1687067000,43200,24240,15150,1515
11/6/2018, 44.0 , 49.0 , 1.1 ," 98,015.0 "," 125,309.0 ",1.278467581,24,7,4,2," 13,110.0 ",43200,475000,318000,1687224000,42750,25440,15900,1431
11/7/2018, 28.0 , 29.0 , 1.0 ," 98,043.0 "," 125,338.0 ",1.278398254,13,3,3,2," 13,110.0 ",41472,490000,306000,1687408000,49000,21420,12240,1468.8
11/8/2018, 32.0 , 36.0 , 1.1 ," 98,075.0 "," 125,374.0 ",1.278348203,15,5,3,3," 13,110.0 ",43200,490000,312000,1687586000,58800,21840,9360,936
11/9/2018, 20.0 , 23.0 , 1.2 ," 98,095.0 "," 125,397.0 ",1.278322035,8,3,1,1," 13,248.0 ",41472,465000,330000,1687721000,37200,16500,13200,1188
11/12/2018, 36.0 , 39.0 , 1.1 ," 98,131.0 "," 125,436.0 ",1.278250502,12,4,3,1," 13,386.0 ",43200,495000,315000,1687901000,49500,22050,9450,756
11/13/2018, 28.0 , 32.0 , 1.1 ," 98,159.0 "," 125,468.0 ",1.278211881,11,5,1,2," 13,800.0 ",43200,490000,279000,1688112000,58800,19530,13950,1255.5
11/14/2018, 29.0 , 32.0 , 1.1 ," 98,188.0 "," 125,500.0 ",1.278160264,11,6,1,3," 13,248.0 ",42336,495000,291000,1688316000,44550,20370,11640,1047.6
11/15/2018, 37.0 , 37.0 , 1.0 ," 98,225.0 "," 125,537.0 ",1.278055485,14,4,1,3," 13,110.0 ",41040,540000,273000,1688583000,43200,16380,10920,1092
11/16/2018, 41.0 , 45.0 , 1.1 ," 98,266.0 "," 125,582.0 ",1.277980176,18,5,1,4," 13,386.0 ",41040,485000,285000,1688783000,43650,17100,8550,940.5
11/19/2018, 41.0 , 44.0 , 1.1 ," 98,307.0 "," 125,626.0 ",1.277894758,19,8,2,2," 13,386.0 ",41904,505000,303000,1688985000,50500,18180,15150,1666.5
11/20/2018, 44.0 , 45.0 , 1.0 ," 98,351.0 "," 125,671.0 ",1.277780602,18,6,2,1," 13,524.0 ",41904,495000,315000,1689165000,54450,22050,9450,945
11/21/2018, 3.0 , 5.0 , 1.7 ," 98,354.0 "," 125,676.0 ",1.277792464,2,1,0,1," 13,110.0 ",43200,495000,324000,1689336000,54450,22680,16200,1296
11/22/2018, 49.0 , 51.0 , 1.0 ," 98,403.0 "," 125,727.0 ",1.277674461,23,8,3,3," 13,800.0 ",43200,510000,321000,1689525000,51000,25680,9630,1059.3
11/23/2018, 28.0 , 32.0 , 1.1 ," 98,431.0 "," 125,759.0 ",1.277636111,11,4,3,3," 13,110.0 ",42336,530000,315000,1689740000,63600,25200,15750,1575
11/26/2018, 24.0 , 26.0 , 1.1 ," 98,455.0 "," 125,785.0 ",1.277588746,12,3,1,1," 13,662.0 ",43200,535000,270000,1690005000,64200,18900,13500,1485
11/27/2018, 6.0 , 9.0 , 1.5 ," 98,461.0 "," 125,794.0 ",1.277602299,3,1,0,0," 13,662.0 ",42768,490000,279000,1690216000,53900,13950,11160,1339.2
11/28/2018, 21.0 , 22.0 , 1.0 ," 98,482.0 "," 125,816.0 ",1.277553258,10,4,1,1," 13,386.0 ",41904,485000,306000,1690395000,53350,18360,12240,1468.8
11/29/2018, 8.0 , 11.0 , 1.4 ," 98,490.0 "," 125,827.0 ",1.277561174,3,1,1,1," 13,110.0 ",41472,535000,309000,1690621000,48150,15450,15450,1699.5
11/30/2018, 17.0 , 17.0 , 1.0 ," 98,507.0 "," 125,844.0 ",1.277513273,9,2,1,1," 13,248.0 ",41472,450000,315000,1690756000,54000,18900,15750,1575
12/3/2018, 13.0 , 15.0 , 1.2 ," 98,520.0 "," 125,859.0 ",1.277496955,5,2,1,2," 13,524.0 ",41040,505000,324000,1690937000,40400,16200,12960,1555.2
12/4/2018, 45.0 , 49.0 , 1.1 ," 98,565.0 "," 125,908.0 ",1.277410846,21,5,4,3," 13,800.0 ",42768,530000,315000,1691152000,58300,22050,9450,850.5
12/5/2018, 17.0 , 19.0 , 1.1 ," 98,582.0 "," 125,927.0 ",1.277383295,7,2,1,1," 13,524.0 ",41040,455000,300000,1691307000,36400,24000,12000,1440
12/6/2018, 45.0 , 49.0 , 1.1 ," 98,627.0 "," 125,976.0 ",1.277297292,22,5,1,4," 13,386.0 ",42336,490000,324000,1691473000,58800,16200,12960,1555.2
12/7/2018, 47.0 , 49.0 , 1.0 ," 98,674.0 "," 126,025.0 ",1.277185479,18,10,2,3," 13,248.0 ",41040,475000,330000,1691618000,42750,19800,16500,1815
12/10/2018, 29.0 , 32.0 , 1.1 ," 98,703.0 "," 126,057.0 ",1.277134434,10,3,1,3," 13,248.0 ",41472,530000,276000,1691872000,58300,13800,11040,1104
12/11/2018, 12.0 , 13.0 , 1.1 ," 98,715.0 "," 126,070.0 ",1.277110875,4,2,1,1," 13,386.0 ",42336,525000,306000,1692091000,42000,21420,9180,826.2
12/12/2018, 20.0 , 22.0 , 1.1 ," 98,735.0 "," 126,092.0 ",1.277074999,11,2,2,1," 13,524.0 ",41904,530000,285000,1692336000,47700,22800,11400,1026
12/13/2018, 45.0 , 50.0 , 1.1 ," 98,780.0 "," 126,142.0 ",1.276999393,21,8,4,3," 13,524.0 ",41904,465000,303000,1692498000,46500,15150,12120,1454.4
12/14/2018, 10.0 , 12.0 , 1.2 ," 98,790.0 "," 126,154.0 ",1.276991598,5,1,1,1," 13,524.0 ",42768,470000,291000,1692677000,56400,23280,8730,1047.6
12/17/2018, 32.0 , 33.0 , 1.0 ," 98,822.0 "," 126,187.0 ",1.276912024,14,5,2,2," 13,524.0 ",42768,510000,306000,1692881000,40800,18360,9180,734.4
12/18/2018, 20.0 , 24.0 , 1.2 ," 98,842.0 "," 126,211.0 ",1.276896461,11,4,1,0," 13,248.0 ",43200,530000,294000,1693117000,58300,20580,8820,1058.4
12/19/2018, 38.0 , 40.0 , 1.1 ," 98,880.0 "," 126,251.0 ",1.276810275,20,5,3,2," 13,110.0 ",41040,550000,321000,1693346000,55000,16050,9630,963
12/20/2018, 39.0 , 39.0 , 1.0 ," 98,919.0 "," 126,290.0 ",1.276701139,14,7,2,3," 13,110.0 ",41040,450000,303000,1693493000,49500,24240,15150,1363.5
12/21/2018, 4.0 , 5.0 , 1.3 ," 98,923.0 "," 126,295.0 ",1.27670006,2,1,0,0," 13,248.0 ",42768,525000,279000,1693739000,52500,22320,11160,1227.6
12/24/2018, 44.0 , 46.0 , 1.0 ," 98,967.0 "," 126,341.0 ",1.27659725,18,8,1,3," 13,386.0 ",43200,495000,294000,1693940000,54450,23520,8820,705.6
12/25/2018, 35.0 , 36.0 , 1.0 ," 99,002.0 "," 126,377.0 ",1.276509565,16,4,3,1," 13,662.0 ",43200,480000,321000,1694099000,52800,22470,12840,1155.6
12/26/2018, 11.0 , 12.0 , 1.1 ," 99,013.0 "," 126,389.0 ",1.276488946,6,2,1,0," 13,110.0 ",42336,545000,312000,1694332000,49050,24960,12480,1497.6
12/27/2018, 46.0 , 49.0 , 1.1 ," 99,059.0 "," 126,438.0 ",1.276390838,18,8,4,4," 13,662.0 ",42336,455000,303000,1694484000,50050,21210,9090,999.9
12/28/2018, 17.0 , 18.0 , 1.1 ," 99,076.0 "," 126,456.0 ",1.276353506,9,3,1,1," 13,800.0 ",41904,520000,273000,1694731000,46800,19110,10920,1201.2
12/31/2018, 43.0 , 44.0 , 1.0 ," 99,119.0 "," 126,500.0 ",1.276243707,22,7,3,3," 13,248.0 ",43200,475000,270000,1694936000,47500,18900,13500,1350
1/1/2019, 24.0 , 27.0 , 1.1 ," 99,143.0 "," 126,527.0 ",1.276207095,10,5,1,2," 13,248.0 ",41472,510000,297000,1695149000,61200,14850,14850,1633.5
1/2/2019, 6.0 , 7.0 , 1.2 ," 99,149.0 "," 126,534.0 ",1.276200466,2,1,0,1," 13,386.0 ",42768,450000,315000,1695284000,40500,22050,12600,1386
1/3/2019, 3.0 , 4.0 , 1.3 ," 99,152.0 "," 126,538.0 ",1.276202195,2,0,0,0," 13,800.0 ",42768,460000,285000,1695459000,50600,17100,14250,1425
1/4/2019, 34.0 , 37.0 , 1.1 ," 99,186.0 "," 126,575.0 ",1.276137761,12,7,3,1," 13,110.0 ",41472,525000,321000,1695663000,63000,19260,12840,1027.2
1/7/2019, 48.0 , 52.0 , 1.1 ," 99,234.0 "," 126,627.0 ",1.276044501,16,9,2,2," 13,524.0 ",41472,490000,270000,1695883000,58800,16200,8100,648
1/8/2019, 38.0 , 40.0 , 1.1 ," 99,272.0 "," 126,667.0 ",1.275958981,13,4,1,3," 13,662.0 ",41904,490000,330000,1696043000,49000,19800,9900,1089
1/9/2019, 11.0 , 14.0 , 1.3 ," 99,283.0 "," 126,681.0 ",1.275958623,7,1,1,1," 13,800.0 ",42768,545000,270000,1696318000,59950,21600,13500,1485
1/10/2019, 21.0 , 24.0 , 1.1 ," 99,304.0 "," 126,705.0 ",1.275930476,9,2,1,1," 13,110.0 ",41904,510000,330000,1696498000,40800,23100,9900,792
1/11/2019, 45.0 , 49.0 , 1.1 ," 99,349.0 "," 126,754.0 ",1.275845756,18,6,5,4," 13,662.0 ",41040,520000,273000,1696745000,46800,16380,8190,819
1/14/2019, 21.0 , 21.0 , 1.0 ," 99,370.0 "," 126,775.0 ",1.275787461,9,3,2,1," 13,524.0 ",42768,510000,309000,1696946000,61200,18540,12360,1483.2
1/15/2019, 28.0 , 30.0 , 1.1 ," 99,398.0 "," 126,805.0 ",1.275729894,13,5,2,2," 13,524.0 ",41040,520000,303000,1697163000,52000,15150,15150,1212
1/16/2019, 17.0 , 21.0 , 1.2 ," 99,415.0 "," 126,826.0 ",1.275722979,6,3,2,1," 13,386.0 ",43200,530000,288000,1697405000,47700,14400,14400,1296
1/17/2019, 1.0 , 5.0 , 5.0 ," 99,416.0 "," 126,831.0 ",1.275760441,2,1,0,0," 13,386.0 ",43200,545000,300000,1697650000,65400,15000,15000,1350
1/18/2019, 37.0 , 39.0 , 1.1 ," 99,453.0 "," 126,870.0 ",1.275677958,16,4,3,4," 13,524.0 ",42768,535000,270000,1697915000,48150,21600,10800,1188
1/21/2019, 43.0 , 45.0 , 1.0 ," 99,496.0 "," 126,915.0 ",1.275578918,22,8,4,1," 13,524.0 ",41904,470000,297000,1698088000,56400,14850,8910,712.8
1/22/2019, 41.0 , 44.0 , 1.1 ," 99,537.0 "," 126,959.0 ",1.275495544,21,6,2,4," 13,524.0 ",41040,480000,330000,1698238000,43200,19800,13200,1056
1/23/2019, 17.0 , 17.0 , 1.0 ," 99,554.0 "," 126,976.0 ",1.2754485,7,3,1,1," 13,524.0 ",41904,520000,312000,1698446000,52000,21840,9360,842.4
1/24/2019, 9.0 , 11.0 , 1.2 ," 99,563.0 "," 126,987.0 ",1.275443689,5,1,1,1," 13,110.0 ",42336,485000,282000,1698649000,38800,19740,14100,1410
1/25/2019, 9.0 , 11.0 , 1.2 ," 99,572.0 "," 126,998.0 ",1.275438878,4,2,1,1," 13,110.0 ",41472,485000,276000,1698858000,53350,19320,8280,828
1/28/2019, 21.0 , 21.0 , 1.0 ," 99,593.0 "," 127,019.0 ",1.2753808,9,3,2,1," 13,248.0 ",41040,550000,273000,1699135000,60500,16380,8190,655.2
1/29/2019, 44.0 , 45.0 , 1.0 ," 99,637.0 "," 127,064.0 ",1.275269227,15,5,3,3," 13,386.0 ",41040,520000,312000,1699343000,41600,24960,9360,842.4
1/30/2019, 4.0 , 7.0 , 1.8 ," 99,641.0 "," 127,071.0 ",1.275288285,3,1,0,0," 13,386.0 ",43200,450000,318000,1699475000,36000,22260,15900,1749
1/31/2019, 39.0 , 42.0 , 1.1 ," 99,680.0 "," 127,113.0 ",1.275210674,13,6,2,1," 13,110.0 ",43200,460000,294000,1699641000,55200,23520,11760,1293.6
2/1/2019, 14.0 , 15.0 , 1.1 ," 99,694.0 "," 127,128.0 ",1.275182057,7,3,1,0," 13,386.0 ",42336,475000,270000,1699846000,38000,16200,13500,1350
2/4/2019, 38.0 , 40.0 , 1.1 ," 99,732.0 "," 127,168.0 ",1.275097261,16,6,3,2," 13,248.0 ",42336,500000,288000,1700058000,60000,14400,14400,1728
2/5/2019, 26.0 , 29.0 , 1.1 ," 99,758.0 "," 127,197.0 ",1.275055635,10,5,3,1," 13,524.0 ",41472,545000,273000,1700330000,43600,16380,13650,1638
2/6/2019, 13.0 , 17.0 , 1.3 ," 99,771.0 "," 127,214.0 ",1.275059887,7,2,1,2," 13,800.0 ",43200,500000,303000,1700527000,60000,21210,12120,969.6
2/7/2019, 22.0 , 23.0 , 1.0 ," 99,793.0 "," 127,237.0 ",1.275009269,9,4,1,2," 13,662.0 ",42336,450000,285000,1700692000,36000,22800,8550,769.5
2/8/2019, 32.0 , 32.0 , 1.0 ," 99,825.0 "," 127,269.0 ",1.274921112,14,4,2,3," 13,110.0 ",41040,465000,294000,1700863000,41850,14700,14700,1764
2/11/2019, 34.0 , 37.0 , 1.1 ," 99,859.0 "," 127,306.0 ",1.274857549,14,4,3,3," 13,386.0 ",43200,530000,300000,1701093000,53000,15000,12000,1200
2/12/2019, 13.0 , 14.0 , 1.1 ," 99,872.0 "," 127,320.0 ",1.274831785,4,1,0,1," 13,800.0 ",43200,470000,315000,1701248000,56400,22050,12600,1386
2/13/2019, 1.0 , 4.0 , 4.0 ," 99,873.0 "," 127,324.0 ",1.274859071,1,1,0,0," 13,110.0 ",41040,490000,270000,1701468000,58800,16200,10800,864
2/14/2019, 26.0 , 29.0 , 1.1 ," 99,899.0 "," 127,353.0 ",1.274817566,9,3,1,1," 13,110.0 ",41040,540000,330000,1701678000,59400,19800,13200,1320
2/15/2019, 33.0 , 37.0 , 1.1 ," 99,932.0 "," 127,390.0 ",1.274766841,11,6,1,2," 13,800.0 ",41472,490000,315000,1701853000,39200,18900,9450,756
2/18/2019, 10.0 , 14.0 , 1.4 ," 99,942.0 "," 127,404.0 ",1.274779372,4,2,0,1," 13,386.0 ",41904,535000,321000,1702067000,48150,25680,12840,1155.6
2/19/2019, 39.0 , 42.0 , 1.1 ," 99,981.0 "," 127,446.0 ",1.274702193,15,5,4,3," 13,800.0 ",42336,470000,291000,1702246000,42300,17460,11640,1280.4
2/20/2019, 18.0 , 19.0 , 1.1 ," 99,999.0 "," 127,465.0 ",1.274662747,9,2,1,2," 13,386.0 ",41040,545000,324000,1702467000,54500,22680,12960,1296
2/21/2019, 36.0 , 41.0 , 1.1 ," 100,035.0 "," 127,506.0 ",1.274613885,14,5,1,1," 13,800.0 ",41904,540000,309000,1702698000,64800,18540,9270,1019.7
2/22/2019, 30.0 , 34.0 , 1.1 ," 100,065.0 "," 127,540.0 ",1.274571529,16,4,3,1," 13,800.0 ",42768,530000,288000,1702940000,63600,23040,14400,1728
2/25/2019, 37.0 , 41.0 , 1.1 ," 100,102.0 "," 127,581.0 ",1.27451,21,5,4,2," 13,662.0 ",41472,550000,288000,1703202000,49500,20160,11520,1152
2/26/2019, 39.0 , 44.0 , 1.1 ," 100,141.0 "," 127,625.0 ",1.274453021,21,4,4,2," 13,110.0 ",41040,545000,279000,1703468000,49050,19530,11160,1339.2
2/27/2019, 46.0 , 48.0 , 1.0 ," 100,187.0 "," 127,673.0 ",1.274346971,18,10,4,3," 13,248.0 ",43200,465000,318000,1703615000,51150,25440,15900,1272
2/28/2019, 7.0 , 10.0 , 1.4 ," 100,194.0 "," 127,683.0 ",1.274357746,4,2,0,0," 13,662.0 ",41040,495000,285000,1703825000,54450,17100,11400,1140
3/1/2019, 26.0 , 29.0 , 1.1 ," 100,220.0 "," 127,712.0 ",1.274316504,10,4,2,1," 13,386.0 ",41472,540000,309000,1704056000,43200,21630,9270,927
3/4/2019, 30.0 , 34.0 , 1.1 ," 100,250.0 "," 127,746.0 ",1.274274314,14,6,3,2," 13,662.0 ",41040,510000,279000,1704287000,40800,16740,13950,1674
3/5/2019, 34.0 , 35.0 , 1.0 ," 100,284.0 "," 127,781.0 ",1.274191297,13,5,3,3," 13,110.0 ",42336,470000,282000,1704475000,56400,22560,8460,930.6
3/6/2019, 24.0 , 24.0 , 1.0 ," 100,308.0 "," 127,805.0 ",1.274125693,9,5,1,1," 13,110.0 ",42768,480000,294000,1704661000,57600,20580,11760,1176
3/7/2019, 29.0 , 31.0 , 1.1 ," 100,337.0 "," 127,836.0 ",1.274066396,12,4,2,1," 13,524.0 ",42336,500000,312000,1704849000,40000,21840,15600,1872
3/8/2019, 44.0 , 47.0 , 1.1 ," 100,381.0 "," 127,883.0 ",1.273976151,17,7,4,3," 13,248.0 ",41472,455000,330000,1704974000,54600,19800,13200,1056
3/11/2019, 10.0 , 12.0 , 1.2 ," 100,391.0 "," 127,895.0 ",1.273968782,5,1,0,1," 13,662.0 ",42336,475000,297000,1705152000,52250,23760,14850,1485
3/12/2019, 42.0 , 44.0 , 1.0 ," 100,433.0 "," 127,939.0 ",1.273874125,22,5,1,2," 13,662.0 ",41472,530000,297000,1705385000,47700,23760,11880,1306.8
